Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
120.004552,RogueTrader_110010,Tick,0,0,0,0,126100,126000,0,0,0,OK
120.004552,FTZTraders_271828,Tick,150,237,-87,87,126100,126000,-4930,13630,4930,OK
120.004552,ThePequod_1,Tick,229,297,-68,-7,126100,126000,11068,9502432,45632,BREACH
120.004552,usctradergo_202201,Tick,262,294,-32,32,126100,126000,-2083,80283,77083,OK
120.004552,TraderJoes_1,Tick,64,81,-17,17,126100,126000,-128,50028,48328,OK
120.004552,GliAmadini_1,Tick,582,682,-100,100,126100,126000,-13262,13362,3362,OK
120.288259,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
120.288259,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
120.288259,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
120.288259,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
120.288259,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
120.288259,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
120.51017,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
120.51017,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
120.51017,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
120.51017,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
120.51017,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
120.51017,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
120.745325,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
120.745325,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
120.745325,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
120.745325,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
120.745325,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
120.745325,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
120.979055,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
120.979055,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
120.979055,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
120.979055,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
120.979055,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
120.979055,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
121.229147,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
121.229147,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
121.229147,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
121.229147,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
121.229147,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
121.229147,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
121.481842,RogueTrader_110010,Tick,0,0,0,0,126500,126000,0,0,0,OK
121.481842,FTZTraders_271828,Tick,150,247,-97,97,126500,126000,-5056,16756,-7688,OK
121.481842,ThePequod_1,Tick,229,297,-68,-7,126500,126000,11068,9502432,35296,BREACH
121.481842,usctradergo_202201,Tick,262,294,-32,32,126500,126000,-2083,80283,72219,OK
121.481842,TraderJoes_1,Tick,64,81,-17,17,126500,126000,-128,50028,45744,OK
121.481842,GliAmadini_1,Tick,582,682,-100,100,126500,126000,-13262,13362,-11838,OK
121.749847,RogueTrader_110010,Tick,0,0,0,0,126600,126000,0,0,0,OK
121.749847,FTZTraders_271828,Tick,150,247,-97,97,126600,126000,-5056,16756,-7688,OK
121.749847,ThePequod_1,Tick,229,297,-68,-7,126600,126000,11068,9502432,35296,BREACH
121.749847,usctradergo_202201,Tick,262,294,-32,32,126600,126000,-2083,80283,72219,OK
121.749847,TraderJoes_1,Tick,64,81,-17,17,126600,126000,-128,50028,45744,OK
121.749847,GliAmadini_1,Tick,582,682,-100,100,126600,126000,-13262,13362,-11838,OK
122.033978,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
122.033978,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
122.033978,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
122.033978,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
122.033978,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
122.033978,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
122.219777,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
122.219777,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
122.219777,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
122.219777,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
122.219777,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
122.219777,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
122.498154,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
122.498154,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
122.498154,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
122.498154,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
122.498154,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
122.498154,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
122.764718,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
122.764718,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
122.764718,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
122.764718,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
122.764718,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
122.764718,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
122.971028,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
122.971028,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
122.971028,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
122.971028,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
122.971028,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
122.971028,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
123.271478,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
123.271478,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
123.271478,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
123.271478,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
123.271478,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
123.271478,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
123.549664,RogueTrader_110010,Tick,0,0,0,0,125800,125800,0,0,0,OK
123.549664,FTZTraders_271828,Tick,150,247,-97,97,125800,125800,-5056,16756,16756,OK
123.549664,ThePequod_1,Tick,229,297,-68,-7,125800,125800,11068,9502432,67432,BREACH
123.549664,usctradergo_202201,Tick,272,294,-22,22,125800,125800,-2209,77409,77409,OK
123.549664,TraderJoes_1,Tick,75,81,-6,6,125800,125800,-266,52366,52366,OK
123.549664,GliAmadini_1,Tick,582,682,-100,100,125800,125800,-13262,13362,13362,OK
123.757119,RogueTrader_110010,Tick,0,0,0,0,125800,125800,0,0,0,OK
123.757119,FTZTraders_271828,Tick,150,247,-97,97,125800,125800,-5056,16756,16756,OK
123.757119,ThePequod_1,Tick,229,297,-68,-7,125800,125800,11068,9502432,67432,BREACH
123.757119,usctradergo_202201,Tick,272,294,-22,22,125800,125800,-2209,77409,77409,OK
123.757119,TraderJoes_1,Tick,75,81,-6,6,125800,125800,-266,52366,52366,OK
123.757119,GliAmadini_1,Tick,582,682,-100,100,125800,125800,-13262,13362,13362,OK
123.997765,RogueTrader_110010,Tick,0,0,0,0,125800,125800,0,0,0,OK
123.997765,FTZTraders_271828,Tick,150,247,-97,97,125800,125800,-5056,16756,16756,OK
123.997765,ThePequod_1,Tick,229,297,-68,-7,125800,125800,11068,9502432,67432,BREACH
123.997765,usctradergo_202201,Tick,272,294,-22,22,125800,125800,-2209,77409,77409,OK
123.997765,TraderJoes_1,Tick,75,81,-6,6,125800,125800,-266,52366,52366,OK
123.997765,GliAmadini_1,Tick,582,682,-100,100,125800,125800,-13262,13362,13362,OK
124.27174,RogueTrader_110010,Tick,0,0,0,0,125800,126000,0,0,0,OK
124.27174,FTZTraders_271828,Tick,150,247,-97,97,125800,126000,-5056,16756,36156,OK
124.27174,ThePequod_1,Tick,229,297,-68,-7,125800,126000,11068,9502432,66032,BREACH
124.27174,usctradergo_202201,Tick,272,294,-22,22,125800,126000,-2209,77409,81809,OK
124.27174,TraderJoes_1,Tick,75,81,-6,6,125800,126000,-266,52366,53566,OK
124.27174,GliAmadini_1,Tick,582,682,-100,100,125800,126000,-13262,13362,33362,OK
124.521427,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
124.521427,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
124.521427,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
124.521427,usctradergo_202201,Tick,282,294,-12,12,126200,126000,-1957,76157,73757,OK
124.521427,TraderJoes_1,Tick,75,81,-6,6,126200,126000,-266,52366,51166,OK
124.521427,GliAmadini_1,Tick,582,682,-100,100,126200,126000,-13262,13362,-6638,OK
124.763673,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
124.763673,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
124.763673,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
124.763673,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
124.763673,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
124.763673,GliAmadini_1,Tick,583,682,-99,99,125900,126000,-13275,13275,23175,OK
125.02757,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
125.02757,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
125.02757,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
125.02757,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
125.02757,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
125.02757,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
125.237571,RogueTrader_110010,Tick,0,0,0,0,125900,125800,0,0,0,OK
125.237571,FTZTraders_271828,Tick,150,247,-97,97,125900,125800,-5056,16756,7056,OK
125.237571,ThePequod_1,Tick,229,297,-68,-7,125900,125800,11068,9502432,60632,BREACH
125.237571,usctradergo_202201,Tick,292,294,-2,2,125900,125800,-2083,73283,73083,OK
125.237571,TraderJoes_1,Tick,75,81,-6,6,125900,125800,-266,52366,51766,OK
125.237571,GliAmadini_1,Tick,603,682,-79,79,125900,125800,-13527,13527,5627,OK
125.466162,RogueTrader_110010,Tick,0,0,0,0,125900,125800,0,0,0,OK
125.466162,FTZTraders_271828,Tick,150,247,-97,97,125900,125800,-5056,16756,7056,OK
125.466162,ThePequod_1,Tick,229,297,-68,-7,125900,125800,11068,9502432,60632,BREACH
125.466162,usctradergo_202201,Tick,292,294,-2,2,125900,125800,-2083,73283,73083,OK
125.466162,TraderJoes_1,Tick,75,81,-6,6,125900,125800,-266,52366,51766,OK
125.466162,GliAmadini_1,Tick,603,682,-79,79,125900,125800,-13527,13527,5627,OK
125.743397,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
125.743397,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
125.743397,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
125.743397,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
125.743397,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
125.743397,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
125.967687,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
125.967687,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
125.967687,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
125.967687,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
125.967687,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
125.967687,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
126.228299,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
126.228299,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
126.228299,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
126.228299,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
126.228299,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
126.228299,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
126.499824,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
126.499824,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
126.499824,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
126.499824,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
126.499824,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
126.499824,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
126.796867,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
126.796867,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
126.796867,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
126.796867,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
126.796867,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
126.796867,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
126.977174,RogueTrader_110010,Tick,0,0,0,0,125900,126000,0,0,0,OK
126.977174,FTZTraders_271828,Tick,150,247,-97,97,125900,126000,-5056,16756,26456,OK
126.977174,ThePequod_1,Tick,229,297,-68,-7,125900,126000,11068,9502432,59232,BREACH
126.977174,usctradergo_202201,Tick,292,294,-2,2,125900,126000,-2083,73283,73483,OK
126.977174,TraderJoes_1,Tick,75,81,-6,6,125900,126000,-266,52366,52966,OK
126.977174,GliAmadini_1,Tick,603,682,-79,79,125900,126000,-13527,13527,21427,OK
127.279916,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
127.279916,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
127.279916,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
127.279916,usctradergo_202201,Tick,292,294,-2,2,126200,126000,-2083,73283,72883,OK
127.279916,TraderJoes_1,Tick,75,81,-6,6,126200,126000,-266,52366,51166,OK
127.279916,GliAmadini_1,Tick,603,682,-79,79,126200,126000,-13527,13527,-2273,OK
127.464714,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
127.464714,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
127.464714,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
127.464714,usctradergo_202201,Tick,292,294,-2,2,126200,126000,-2083,73283,72883,OK
127.464714,TraderJoes_1,Tick,75,81,-6,6,126200,126000,-266,52366,51166,OK
127.464714,GliAmadini_1,Tick,603,682,-79,79,126200,126000,-13527,13527,-2273,OK
127.70633,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
127.70633,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
127.70633,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
127.70633,usctradergo_202201,Tick,292,294,-2,2,126200,126000,-2083,73283,72883,OK
127.70633,TraderJoes_1,Tick,75,81,-6,6,126200,126000,-266,52366,51166,OK
127.70633,GliAmadini_1,Tick,603,682,-79,79,126200,126000,-13527,13527,-2273,OK
127.996537,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
127.996537,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
127.996537,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
127.996537,usctradergo_202201,Tick,292,314,-22,22,126200,126000,-2335,81535,77135,OK
127.996537,TraderJoes_1,Tick,75,96,-21,21,126200,126000,-455,60055,55855,OK
127.996537,GliAmadini_1,Tick,603,682,-79,79,126200,126000,-13527,13527,-2273,OK
128.231057,RogueTrader_110010,Tick,0,0,0,0,126200,126000,0,0,0,OK
128.231057,FTZTraders_271828,Tick,150,247,-97,97,126200,126000,-5056,16756,-2644,OK
128.231057,ThePequod_1,Tick,229,297,-68,-7,126200,126000,11068,9502432,38832,BREACH
128.231057,usctradergo_202201,Tick,292,314,-22,22,126200,126000,-2335,81535,77135,OK
128.231057,TraderJoes_1,Tick,75,96,-21,21,126200,126000,-455,60055,55855,OK
128.231057,GliAmadini_1,Tick,603,682,-79,79,126200,126000,-13527,13527,-2273,OK
128.541232,RogueTrader_110010,Tick,0,0,0,0,126200,125600,0,0,0,OK
128.541232,FTZTraders_271828,Tick,150,247,-97,97,126200,125600,-5056,16756,-7591,OK
128.541232,ThePequod_1,Tick,229,297,-68,-7,126200,125600,11068,9502432,65364,BREACH
128.541232,usctradergo_202201,Tick,292,314,-22,22,126200,125600,-2335,81535,76013,OK
128.541232,TraderJoes_1,Tick,75,96,-21,21,126200,125600,-455,60055,54784,OK
128.541232,GliAmadini_1,Tick,603,682,-79,79,126200,125600,-13527,13527,-6302,OK
128.759634,RogueTrader_110010,Tick,0,0,0,0,126200,125600,0,0,0,OK
128.759634,FTZTraders_271828,Tick,150,247,-97,97,126200,125600,-5056,16756,-7591,OK
128.759634,ThePequod_1,Tick,229,297,-68,-7,126200,125600,11068,9502432,65364,BREACH
128.759634,usctradergo_202201,Tick,292,314,-22,22,126200,125600,-2335,81535,76013,OK
128.759634,TraderJoes_1,Tick,75,96,-21,21,126200,125600,-455,60055,54784,OK
128.759634,GliAmadini_1,Tick,603,682,-79,79,126200,125600,-13527,13527,-6302,OK
128.954058,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
128.954058,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
128.954058,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
128.954058,usctradergo_202201,Tick,302,314,-12,12,125700,125600,-2461,79661,78461,OK
128.954058,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
128.954058,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
129.208346,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
129.208346,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
129.208346,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
129.208346,usctradergo_202201,Tick,302,314,-12,12,125700,125600,-2461,79661,78461,OK
129.208346,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
129.208346,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
129.546667,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
129.546667,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
129.546667,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
129.546667,usctradergo_202201,Tick,302,314,-12,12,125700,125600,-2461,79661,78461,OK
129.546667,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
129.546667,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
129.796663,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
129.796663,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
129.796663,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
129.796663,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
129.796663,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
129.796663,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
130.008401,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
130.008401,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
130.008401,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
130.008401,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
130.008401,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
130.008401,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
130.221395,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
130.221395,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
130.221395,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
130.221395,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
130.221395,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
130.221395,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
130.520839,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
130.520839,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
130.520839,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
130.520839,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
130.520839,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
130.520839,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
130.740165,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
130.740165,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
130.740165,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
130.740165,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
130.740165,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
130.740165,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
130.996,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
130.996,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
130.996,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
130.996,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
130.996,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
130.996,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
131.213843,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
131.213843,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
131.213843,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
131.213843,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
131.213843,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
131.213843,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
131.482925,RogueTrader_110010,Tick,0,0,0,0,125700,125600,0,0,0,OK
131.482925,FTZTraders_271828,Tick,150,247,-97,97,125700,125600,-5056,16756,7056,OK
131.482925,ThePequod_1,Tick,229,297,-68,-7,125700,125600,11068,9502432,75632,BREACH
131.482925,usctradergo_202201,Tick,312,314,-2,2,125700,125600,-2587,78787,78587,OK
131.482925,TraderJoes_1,Tick,75,96,-21,21,125700,125600,-455,60055,57955,OK
131.482925,GliAmadini_1,Tick,603,682,-79,79,125700,125600,-13527,13527,5627,OK
131.716797,RogueTrader_110010,Tick,0,0,0,0,125700,125700,0,0,0,OK
131.716797,FTZTraders_271828,Tick,150,247,-97,97,125700,125700,-5056,16756,16756,OK
131.716797,ThePequod_1,Tick,229,297,-68,-7,125700,125700,11068,9502432,74932,BREACH
131.716797,usctradergo_202201,Tick,312,314,-2,2,125700,125700,-2587,78787,78787,OK
131.716797,TraderJoes_1,Tick,75,96,-21,21,125700,125700,-455,60055,60055,OK
131.716797,GliAmadini_1,Tick,603,682,-79,79,125700,125700,-13527,13527,13527,OK
131.97546,RogueTrader_110010,Tick,0,0,0,0,125700,125700,0,0,0,OK
131.97546,FTZTraders_271828,Tick,150,247,-97,97,125700,125700,-5056,16756,16756,OK
131.97546,ThePequod_1,Tick,229,297,-68,-7,125700,125700,11068,9502432,74932,BREACH
131.97546,usctradergo_202201,Tick,312,314,-2,2,125700,125700,-2587,78787,78787,OK
131.97546,TraderJoes_1,Tick,75,96,-21,21,125700,125700,-455,60055,60055,OK
131.97546,GliAmadini_1,Tick,603,682,-79,79,125700,125700,-13527,13527,13527,OK
132.262386,RogueTrader_110010,Tick,0,0,0,0,126200,125700,0,0,0,OK
132.262386,FTZTraders_271828,Tick,150,247,-97,97,126200,125700,-5056,16756,-7591,OK
132.262386,ThePequod_1,Tick,229,297,-68,-7,126200,125700,11068,9502432,57864,BREACH
132.262386,usctradergo_202201,Tick,312,314,-2,2,126200,125700,-2587,78787,78285,OK
132.262386,TraderJoes_1,Tick,75,96,-21,21,126200,125700,-455,60055,54784,OK
132.262386,GliAmadini_1,Tick,603,683,-80,80,126200,125700,-13540,13840,-6240,OK
132.518883,RogueTrader_110010,Tick,0,0,0,0,126200,125700,0,0,0,OK
132.518883,FTZTraders_271828,Tick,150,247,-97,97,126200,125700,-5056,16756,-7591,OK
132.518883,ThePequod_1,Tick,229,297,-68,-7,126200,125700,11068,9502432,57864,BREACH
132.518883,usctradergo_202201,Tick,312,314,-2,2,126200,125700,-2587,78787,78285,OK
